facility_id,facility_name,facility_type,district,state,bed_count,data_source
F03301,CHC Purnia #10,CHC,Purnia,Bihar,32,real_state_totals_synthetic_district_distribution
F03302,District Hospital Purnia #1,District Hospital,Purnia,Bihar,271,real_state_totals_synthetic_district_distribution
F03303,PHC Samastipur #1,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03304,PHC Samastipur #2,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03305,PHC Samastipur #3,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03306,PHC Samastipur #4,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03307,PHC Samastipur #5,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03308,PHC Samastipur #6,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03309,PHC Samastipur #7,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03310,PHC Samastipur #8,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03311,PHC Samastipur #9,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03312,PHC Samastipur #10,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03313,PHC Samastipur #11,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03314,PHC Samastipur #12,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03315,PHC Samastipur #13,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03316,PHC Samastipur #14,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03317,PHC Samastipur #15,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03318,PHC Samastipur #16,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03319,PHC Samastipur #17,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03320,PHC Samastipur #18,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03321,PHC Samastipur #19,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03322,PHC Samastipur #20,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03323,PHC Samastipur #21,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03324,PHC Samastipur #22,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03325,PHC Samastipur #23,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03326,PHC Samastipur #24,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03327,PHC Samastipur #25,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03328,PHC Samastipur #26,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03329,PHC Samastipur #27,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03330,PHC Samastipur #28,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03331,PHC Samastipur #29,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03332,PHC Samastipur #30,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03333,PHC Samastipur #31,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03334,PHC Samastipur #32,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03335,PHC Samastipur #33,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03336,PHC Samastipur #34,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03337,PHC Samastipur #35,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03338,PHC Samastipur #36,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03339,PHC Samastipur #37,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03340,PHC Samastipur #38,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03341,PHC Samastipur #39,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03342,PHC Samastipur #40,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03343,PHC Samastipur #41,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03344,PHC Samastipur #42,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03345,PHC Samastipur #43,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03346,PHC Samastipur #44,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03347,PHC Samastipur #45,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03348,PHC Samastipur #46,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03349,PHC Samastipur #47,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03350,PHC Samastipur #48,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03351,PHC Samastipur #49,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03352,PHC Samastipur #50,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03353,PHC Samastipur #51,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03354,PHC Samastipur #52,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03355,PHC Samastipur #53,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03356,PHC Samastipur #54,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03357,PHC Samastipur #55,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03358,PHC Samastipur #56,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03359,PHC Samastipur #57,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03360,PHC Samastipur #58,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03361,PHC Samastipur #59,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03362,PHC Samastipur #60,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03363,PHC Samastipur #61,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03364,PHC Samastipur #62,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03365,PHC Samastipur #63,PHC,Samastipur,Bihar,5,real_state_totals_synthetic_district_distribution
F03366,PHC Samastipur #64,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03367,PHC Samastipur #65,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03368,PHC Samastipur #66,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03369,PHC Samastipur #67,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03370,PHC Samastipur #68,PHC,Samastipur,Bihar,10,real_state_totals_synthetic_district_distribution
F03371,PHC Samastipur #69,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03372,PHC Samastipur #70,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03373,PHC Samastipur #71,PHC,Samastipur,Bihar,7,real_state_totals_synthetic_district_distribution
F03374,PHC Samastipur #72,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03375,PHC Samastipur #73,PHC,Samastipur,Bihar,9,real_state_totals_synthetic_district_distribution
F03376,PHC Samastipur #74,PHC,Samastipur,Bihar,6,real_state_totals_synthetic_district_distribution
F03377,PHC Samastipur #75,PHC,Samastipur,Bihar,4,real_state_totals_synthetic_district_distribution
F03378,PHC Samastipur #76,PHC,Samastipur,Bihar,8,real_state_totals_synthetic_district_distribution
F03379,CHC Samastipur #1,CHC,Samastipur,Bihar,23,real_state_totals_synthetic_district_distribution
F03380,CHC Samastipur #2,CHC,Samastipur,Bihar,21,real_state_totals_synthetic_district_distribution
F03381,CHC Samastipur #3,CHC,Samastipur,Bihar,46,real_state_totals_synthetic_district_distribution
F03382,CHC Samastipur #4,CHC,Samastipur,Bihar,37,real_state_totals_synthetic_district_distribution
F03383,CHC Samastipur #5,CHC,Samastipur,Bihar,48,real_state_totals_synthetic_district_distribution
F03384,CHC Samastipur #6,CHC,Samastipur,Bihar,36,real_state_totals_synthetic_district_distribution
F03385,CHC Samastipur #7,CHC,Samastipur,Bihar,26,real_state_totals_synthetic_district_distribution
F03386,CHC Samastipur #8,CHC,Samastipur,Bihar,38,real_state_totals_synthetic_district_distribution
F03387,CHC Samastipur #9,CHC,Samastipur,Bihar,37,real_state_totals_synthetic_district_distribution
F03388,CHC Samastipur #10,CHC,Samastipur,Bihar,24,real_state_totals_synthetic_district_distribution
F03389,CHC Samastipur #11,CHC,Samastipur,Bihar,25,real_state_totals_synthetic_district_distribution
F03390,CHC Samastipur #12,CHC,Samastipur,Bihar,30,real_state_totals_synthetic_district_distribution
F03391,CHC Samastipur #13,CHC,Samastipur,Bihar,47,real_state_totals_synthetic_district_distribution
F03392,District Hospital Samastipur #1,District Hospital,Samastipur,Bihar,233,real_state_totals_synthetic_district_distribution
F03393,District Hospital Samastipur #2,District Hospital,Samastipur,Bihar,213,real_state_totals_synthetic_district_distribution
F03394,PHC Bhagalpur #1,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03395,PHC Bhagalpur #2,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03396,PHC Bhagalpur #3,PHC,Bhagalpur,Bihar,5,real_state_totals_synthetic_district_distribution
F03397,PHC Bhagalpur #4,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03398,PHC Bhagalpur #5,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03399,PHC Bhagalpur #6,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03400,PHC Bhagalpur #7,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03401,PHC Bhagalpur #8,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03402,PHC Bhagalpur #9,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03403,PHC Bhagalpur #10,PHC,Bhagalpur,Bihar,10,real_state_totals_synthetic_district_distribution
F03404,PHC Bhagalpur #11,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03405,PHC Bhagalpur #12,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03406,PHC Bhagalpur #13,PHC,Bhagalpur,Bihar,5,real_state_totals_synthetic_district_distribution
F03407,PHC Bhagalpur #14,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03408,PHC Bhagalpur #15,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03409,PHC Bhagalpur #16,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03410,PHC Bhagalpur #17,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03411,PHC Bhagalpur #18,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03412,PHC Bhagalpur #19,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03413,PHC Bhagalpur #20,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03414,PHC Bhagalpur #21,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03415,PHC Bhagalpur #22,PHC,Bhagalpur,Bihar,10,real_state_totals_synthetic_district_distribution
F03416,PHC Bhagalpur #23,PHC,Bhagalpur,Bihar,6,real_state_totals_synthetic_district_distribution
F03417,PHC Bhagalpur #24,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03418,PHC Bhagalpur #25,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03419,PHC Bhagalpur #26,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03420,PHC Bhagalpur #27,PHC,Bhagalpur,Bihar,6,real_state_totals_synthetic_district_distribution
F03421,PHC Bhagalpur #28,PHC,Bhagalpur,Bihar,10,real_state_totals_synthetic_district_distribution
F03422,PHC Bhagalpur #29,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03423,PHC Bhagalpur #30,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03424,PHC Bhagalpur #31,PHC,Bhagalpur,Bihar,5,real_state_totals_synthetic_district_distribution
F03425,PHC Bhagalpur #32,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03426,PHC Bhagalpur #33,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03427,PHC Bhagalpur #34,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03428,PHC Bhagalpur #35,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03429,PHC Bhagalpur #36,PHC,Bhagalpur,Bihar,6,real_state_totals_synthetic_district_distribution
F03430,PHC Bhagalpur #37,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03431,PHC Bhagalpur #38,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03432,PHC Bhagalpur #39,PHC,Bhagalpur,Bihar,8,real_state_totals_synthetic_district_distribution
F03433,PHC Bhagalpur #40,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03434,PHC Bhagalpur #41,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03435,PHC Bhagalpur #42,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03436,PHC Bhagalpur #43,PHC,Bhagalpur,Bihar,4,real_state_totals_synthetic_district_distribution
F03437,PHC Bhagalpur #44,PHC,Bhagalpur,Bihar,6,real_state_totals_synthetic_district_distribution
F03438,PHC Bhagalpur #45,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03439,PHC Bhagalpur #46,PHC,Bhagalpur,Bihar,5,real_state_totals_synthetic_district_distribution
F03440,PHC Bhagalpur #47,PHC,Bhagalpur,Bihar,10,real_state_totals_synthetic_district_distribution
F03441,PHC Bhagalpur #48,PHC,Bhagalpur,Bihar,5,real_state_totals_synthetic_district_distribution
F03442,PHC Bhagalpur #49,PHC,Bhagalpur,Bihar,10,real_state_totals_synthetic_district_distribution
F03443,PHC Bhagalpur #50,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03444,PHC Bhagalpur #51,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03445,PHC Bhagalpur #52,PHC,Bhagalpur,Bihar,9,real_state_totals_synthetic_district_distribution
F03446,PHC Bhagalpur #53,PHC,Bhagalpur,Bihar,7,real_state_totals_synthetic_district_distribution
F03447,PHC Bhagalpur #54,PHC,Bhagalpur,Bihar,6,real_state_totals_synthetic_district_distribution
F03448,CHC Bhagalpur #1,CHC,Bhagalpur,Bihar,48,real_state_totals_synthetic_district_distribution
F03449,CHC Bhagalpur #2,CHC,Bhagalpur,Bihar,32,real_state_totals_synthetic_district_distribution
F03450,CHC Bhagalpur #3,CHC,Bhagalpur,Bihar,34,real_state_totals_synthetic_district_distribution
F03451,CHC Bhagalpur #4,CHC,Bhagalpur,Bihar,47,real_state_totals_synthetic_district_distribution
F03452,CHC Bhagalpur #5,CHC,Bhagalpur,Bihar,49,real_state_totals_synthetic_district_distribution
F03453,CHC Bhagalpur #6,CHC,Bhagalpur,Bihar,49,real_state_totals_synthetic_district_distribution
F03454,CHC Bhagalpur #7,CHC,Bhagalpur,Bihar,32,real_state_totals_synthetic_district_distribution
F03455,CHC Bhagalpur #8,CHC,Bhagalpur,Bihar,32,real_state_totals_synthetic_district_distribution
F03456,CHC Bhagalpur #9,CHC,Bhagalpur,Bihar,22,real_state_totals_synthetic_district_distribution
F03457,District Hospital Bhagalpur #1,District Hospital,Bhagalpur,Bihar,274,real_state_totals_synthetic_district_distribution
F03458,PHC Nalanda #1,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03459,PHC Nalanda #2,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03460,PHC Nalanda #3,PHC,Nalanda,Bihar,8,real_state_totals_synthetic_district_distribution
F03461,PHC Nalanda #4,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03462,PHC Nalanda #5,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03463,PHC Nalanda #6,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03464,PHC Nalanda #7,PHC,Nalanda,Bihar,6,real_state_totals_synthetic_district_distribution
F03465,PHC Nalanda #8,PHC,Nalanda,Bihar,4,real_state_totals_synthetic_district_distribution
F03466,PHC Nalanda #9,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03467,PHC Nalanda #10,PHC,Nalanda,Bihar,8,real_state_totals_synthetic_district_distribution
F03468,PHC Nalanda #11,PHC,Nalanda,Bihar,7,real_state_totals_synthetic_district_distribution
F03469,PHC Nalanda #12,PHC,Nalanda,Bihar,8,real_state_totals_synthetic_district_distribution
F03470,PHC Nalanda #13,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03471,PHC Nalanda #14,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03472,PHC Nalanda #15,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03473,PHC Nalanda #16,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03474,PHC Nalanda #17,PHC,Nalanda,Bihar,4,real_state_totals_synthetic_district_distribution
F03475,PHC Nalanda #18,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03476,PHC Nalanda #19,PHC,Nalanda,Bihar,4,real_state_totals_synthetic_district_distribution
F03477,PHC Nalanda #20,PHC,Nalanda,Bihar,6,real_state_totals_synthetic_district_distribution
F03478,PHC Nalanda #21,PHC,Nalanda,Bihar,7,real_state_totals_synthetic_district_distribution
F03479,PHC Nalanda #22,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03480,PHC Nalanda #23,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03481,PHC Nalanda #24,PHC,Nalanda,Bihar,8,real_state_totals_synthetic_district_distribution
F03482,PHC Nalanda #25,PHC,Nalanda,Bihar,7,real_state_totals_synthetic_district_distribution
F03483,PHC Nalanda #26,PHC,Nalanda,Bihar,8,real_state_totals_synthetic_district_distribution
F03484,PHC Nalanda #27,PHC,Nalanda,Bihar,7,real_state_totals_synthetic_district_distribution
F03485,PHC Nalanda #28,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03486,PHC Nalanda #29,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03487,PHC Nalanda #30,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03488,PHC Nalanda #31,PHC,Nalanda,Bihar,7,real_state_totals_synthetic_district_distribution
F03489,PHC Nalanda #32,PHC,Nalanda,Bihar,6,real_state_totals_synthetic_district_distribution
F03490,PHC Nalanda #33,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03491,PHC Nalanda #34,PHC,Nalanda,Bihar,6,real_state_totals_synthetic_district_distribution
F03492,PHC Nalanda #35,PHC,Nalanda,Bihar,5,real_state_totals_synthetic_district_distribution
F03493,PHC Nalanda #36,PHC,Nalanda,Bihar,9,real_state_totals_synthetic_district_distribution
F03494,PHC Nalanda #37,PHC,Nalanda,Bihar,10,real_state_totals_synthetic_district_distribution
F03495,PHC Nalanda #38,PHC,Nalanda,Bihar,4,real_state_totals_synthetic_district_distribution
F03496,PHC Nalanda #39,PHC,Nalanda,Bihar,4,real_state_totals_synthetic_district_distribution
