facility_id,medicine_name,current_quantity,reorder_threshold,stock_status,stock_profile_assigned,data_source
F02597,Iron + Folic Acid,77,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02597,Chlorpheniramine,78,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02597,Povidone Iodine,53,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02597,Normal Saline (0.9% NaCl),64,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Paracetamol,83,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Ibuprofen,67,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Amoxicillin,74,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Ciprofloxacin,78,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Metronidazole,76,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Oral Rehydration Salts (ORS),78,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Zinc Sulphate,61,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Folic Acid,97,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Iron + Folic Acid,48,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Chlorpheniramine,66,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Povidone Iodine,89,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02598,Normal Saline (0.9% NaCl),51,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02599,Paracetamol,5,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Ibuprofen,7,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Amoxicillin,4,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Ciprofloxacin,6,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Metronidazole,4,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Oral Rehydration Salts (ORS),4,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Zinc Sulphate,6,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Folic Acid,5,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Iron + Folic Acid,8,8,Healthy,Low,simulated_no_public_realtime_data_available
F02599,Chlorpheniramine,7,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Povidone Iodine,7,8,Low,Low,simulated_no_public_realtime_data_available
F02599,Normal Saline (0.9% NaCl),7,8,Low,Low,simulated_no_public_realtime_data_available
F02600,Paracetamol,107,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Ibuprofen,53,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Amoxicillin,111,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Ciprofloxacin,67,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Metronidazole,97,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Oral Rehydration Salts (ORS),53,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Zinc Sulphate,68,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Folic Acid,107,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Iron + Folic Acid,88,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Chlorpheniramine,109,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Povidone Iodine,112,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02600,Normal Saline (0.9% NaCl),101,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02601,Paracetamol,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Ibuprofen,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Amoxicillin,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Ciprofloxacin,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Metronidazole,2,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Oral Rehydration Salts (ORS),1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Zinc Sulphate,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Folic Acid,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Iron + Folic Acid,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Chlorpheniramine,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Povidone Iodine,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F02601,Normal Saline (0.9% NaCl),4,18,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Paracetamol,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Ibuprofen,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Amoxicillin,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Ciprofloxacin,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Metronidazole,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Oral Rehydration Salts (ORS),0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Zinc Sulphate,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Folic Acid,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Iron + Folic Acid,2,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Chlorpheniramine,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Povidone Iodine,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02602,Normal Saline (0.9% NaCl),0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02603,Paracetamol,13,12,Healthy,Low,simulated_no_public_realtime_data_available
F02603,Ibuprofen,11,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Amoxicillin,7,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Ciprofloxacin,12,12,Healthy,Low,simulated_no_public_realtime_data_available
F02603,Metronidazole,8,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Oral Rehydration Salts (ORS),7,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Zinc Sulphate,6,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Folic Acid,12,12,Healthy,Low,simulated_no_public_realtime_data_available
F02603,Iron + Folic Acid,9,12,Low,Low,simulated_no_public_realtime_data_available
F02603,Chlorpheniramine,12,12,Healthy,Low,simulated_no_public_realtime_data_available
F02603,Povidone Iodine,13,12,Healthy,Low,simulated_no_public_realtime_data_available
F02603,Normal Saline (0.9% NaCl),8,12,Low,Low,simulated_no_public_realtime_data_available
F02604,Paracetamol,39,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Ibuprofen,21,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Amoxicillin,32,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Ciprofloxacin,36,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Metronidazole,37,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Oral Rehydration Salts (ORS),31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Zinc Sulphate,19,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Folic Acid,19,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Iron + Folic Acid,31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Chlorpheniramine,43,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Povidone Iodine,31,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02604,Normal Saline (0.9% NaCl),44,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Paracetamol,56,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Ibuprofen,68,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Amoxicillin,110,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Ciprofloxacin,54,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Metronidazole,87,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Oral Rehydration Salts (ORS),68,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Zinc Sulphate,95,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Folic Acid,69,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Iron + Folic Acid,82,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Chlorpheniramine,96,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Povidone Iodine,89,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02605,Normal Saline (0.9% NaCl),112,20,Healthy,Healthy,simulated_no_public_realtime_data_available
F02606,Paracetamol,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Ibuprofen,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Amoxicillin,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Ciprofloxacin,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Metronidazole,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Oral Rehydration Salts (ORS),2,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Zinc Sulphate,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Folic Acid,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Iron + Folic Acid,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Chlorpheniramine,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Povidone Iodine,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02606,Normal Saline (0.9% NaCl),0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02607,Paracetamol,36,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Ibuprofen,66,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Amoxicillin,46,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Ciprofloxacin,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Metronidazole,68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Oral Rehydration Salts (ORS),33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Zinc Sulphate,72,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Folic Acid,67,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Iron + Folic Acid,55,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Chlorpheniramine,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Povidone Iodine,49,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02607,Normal Saline (0.9% NaCl),66,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02608,Paracetamol,4,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Ibuprofen,4,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Amoxicillin,0,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Ciprofloxacin,2,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Metronidazole,4,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Oral Rehydration Salts (ORS),1,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Zinc Sulphate,1,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Folic Acid,2,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Iron + Folic Acid,3,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Chlorpheniramine,2,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Povidone Iodine,4,14,Critical,Critical,simulated_no_public_realtime_data_available
F02608,Normal Saline (0.9% NaCl),3,14,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Paracetamol,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Ibuprofen,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Amoxicillin,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Ciprofloxacin,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Metronidazole,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Oral Rehydration Salts (ORS),0,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Zinc Sulphate,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Folic Acid,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Iron + Folic Acid,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Chlorpheniramine,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Povidone Iodine,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F02609,Normal Saline (0.9% NaCl),4,18,Critical,Critical,simulated_no_public_realtime_data_available
F02610,Paracetamol,60,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Ibuprofen,78,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Amoxicillin,60,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Ciprofloxacin,59,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Metronidazole,52,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Oral Rehydration Salts (ORS),36,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Zinc Sulphate,53,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Folic Acid,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Iron + Folic Acid,71,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Chlorpheniramine,69,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Povidone Iodine,63,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02610,Normal Saline (0.9% NaCl),73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Paracetamol,47,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Ibuprofen,73,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Amoxicillin,34,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Ciprofloxacin,66,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Metronidazole,64,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Oral Rehydration Salts (ORS),68,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Zinc Sulphate,33,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Folic Acid,77,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Iron + Folic Acid,46,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Chlorpheniramine,61,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Povidone Iodine,66,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02611,Normal Saline (0.9% NaCl),44,14,Healthy,Healthy,simulated_no_public_realtime_data_available
F02612,Paracetamol,2,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Ibuprofen,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Amoxicillin,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Ciprofloxacin,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Metronidazole,1,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Oral Rehydration Salts (ORS),3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Zinc Sulphate,3,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Folic Acid,0,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Iron + Folic Acid,2,12,Critical,Critical,simulated_no_public_realtime_data_available
F02612,Chlorpheniramine,0,12,Critical,Critical,simulated_no_public_realtime_data_available
